3872	1
3875	1
388	1
3886	1
389	1
3894	1
390	3
3902	1
3904	2
3907	1
3909	1
39	60
391	3
3917	1
3919	1
3920	1
392	2
3921	1
3929	1
393	1
3931	1
3936	1
394	2
3944	1
395	2
3955	1
3956	1
396	1
3968	1
397	4
3974	1
3975	1
3977	1
3978	1
3983	1
3986	1
3987	1
3989	1
399	1
3995	1
4000	1
4001	1
4009	1
40	79
401	2
4011	2
4014	2
4022	1
4025	2
4028	1
403	1
4031	1
4033	1
4035	1
4037	1
404	2
4050	1
405	2
4051	2
4060	1
406	2
4066	1
4069	1
407	1
4071	1
4077	1
4078	1
408	6
4081	1
4084	1
4087	1
4089	1
4	3404
410	3
4103	1
4105	1
4107	1
4108	1
41	62
411	1
4115	1
412	2
4127	1
413	1
414	1
4148	2
415	1
4152	1
4156	2
4157	1
416	1
4161	1
4162	1
4163	1
4167	1
417	1
4171	1
4185	1
4187	2
4189	1
419	4
4193	1
4194	1
4197	2
4198	1
4200	1
420	1
4204	1
42	75
421	1
4213	1
422	3
4221	1
4223	3
4227	1
4230	1
423	1
4233	1
4235	1
4240	1
424	1
4244	2
4249	1
425	1
4256	1
4257	2
4258	2
4260	1
426	3
4262	1
4267	1
427	4
4272	1
4279	1
428	2
4284	3
4285	1
4286	1
429	3
4294	1
4297	1
4298	1
430	5
4302	1
4303	1
4306	3
43	56
431	2
4312	1
4317	2
4319	1
4320	1
432	1
4323	1
4325	1
4327	1
433	2
4332	1
4335	1
434	1
4342	1
4344	1
4345	2
4349	1
436	2
4364	1
437	2
4373	1
4374	1
4377	1
438	2
4381	2
4382	1
4385	1
4386	1
439	2
4393	1
4400	1
440	2
4401	1
4403	1
4404	1
44	51
441	3
4420	1
442	2
4422	1
4424	1
4425	1
443	2
4434	1
4440	2
444	4
4444	1
4447	1
4448	1
4449	1
4450	1
445	1
446	2
4465	1
447	3
4477	1
4478	1
448	3
4485	1
4487	1
4488	1
4490	1
449	1
450	1
4502	1
4505	1
4507	1
4508	1
45	66
4510	1
451	1
452	2
4522	1
4523	1
453	1
4534	1
4537	1
4538	1
4539	1
454	1
4541	1
4544	1
455	1
4553	1
4554	1
4556	1
4558	1
4559	1
456	1
4567	1
4568	1
457	1
4577	1
458	3
4581	1
4585	1
459	1
4591	1
4599	1
460	1
4601	1
4605	1
4609	1
46	59
461	3
4614	1
4615	1
4617	1
462	2
4621	1
4627	1
463	1
4639	2
464	4
4647	1
4648	1
4649	1
465	5
4652	1
4658	2
466	2
4661	1
4663	1
4668	2
467	2
4673	1
4678	1
4680	1
468	2
4681	1
4682	1
4684	1
469	4
4695	1
470	3
4707	1
47	41
471	4
4717	1
472	1
4721	1
4723	1
4724	2
4728	1
473	1
4732	1
4735	1
4736	1
4739	1
474	2
4741	1
475	1
4759	2
476	1
4761	1
4765	1
4766	1
4768	1
477	3
4771	1
4774	1
4775	1
4777	1
4779	2
478	2
4787	1
4788	1
4789	1
479	2
480	1
4805	1
4809	2
48	47
4810	1
481	2
4814	1
482	4
4821	2
4824	1
483	2
4834	1
484	1
4841	1
4850	1
485	1
4851	1
4855	1
4859	1
486	2
4869	1
487	1
4876	2
4877	1
4878	1
488	2
4883	1
489	2
4892	1
4898	2
4900	1
490	1
4905	1
4907	2
4908	1
49	43
4910	1
491	1
492	3
4930	1
493	1
4933	1
4936	2
494	1
4941	2
4944	1
4950	1
495	3
4956	1
4960	1
496	2
4963	1
4968	2
4969	1
497	1
4973	1
4978	1
498	2
4981	1
499	2
4992	1
4998	1
4999	1
500	2
5003	2
5006	1
50	46
5010	1
501	4
5013	1
502	1
5021	1
5033	2
504	2
5041	1
5042	1
5044	1
5050	1
505	2
5055	1
5056	1
506	2
5063	1
5067	1
5070	1
507	3
5071	1
5079	1
508	3
5083	1
5087	1
509	2
5093	1
5094	1
5098	1
5099	1
5	919
5100	1
510	1
51	42
511	3
5118	1
5121	1
5126	1
5130	1
513	1
5131	1
514	1
5141	1
5147	1
515	3
5151	2
5154	1
5155	1
5160	1
516	2
5163	1
517	1
5171	1
5174	1
5175	1
518	1
5182	1
5197	1
5200	1
520	1
5204	2
5206	1
5207	2
5208	1
5209	1
52	45
5210	1
521	1
5220	2
522	1
5224	1
5228	3
523	3
5231	1
5237	1
5238	2
524	2
5242	1
5249	1
525	2
5253	1
5257	1
5258	1
526	2
5265	1
5268	1
527	3
528	3
5288	1
529	3
5294	1
5295	1
5296	1
530	6
5301	1
5304	2
5309	1
53	34
531	2
532	3
5321	1
5323	1
5324	1
5326	1
5329	1
533	1
5332	1
5335	1
5337	1
5340	1
534	3
5343	2
5346	2
5347	1
5348	1
535	1
5355	2
536	2
5363	1
5368	1
5373	1
5376	1
5377	1
5380	1
538	3
5381	1
5388	1
5390	1
5396	1
5399	1
5404	1
5405	2
5406	1
54	45
5410	2
541	3
5411	1
5415	1
542	1
5429	1
543	3
5431	1
5433	1
5440	1
544	3
5441	1
5454	1
5456	1
5460	1
546	3
5467	2
5468	1
5470	1
547	1
5472	1
5473	2
5476	1
548	4
5482	1
5484	2
5485	1
5486	1
5487	1
5488	1
549	3
5494	1
550	1
5505	1
5507	1
55	39
551	1
5518	1
552	1
5530	1
553	1
5531	1
5538	1
554	1
5543	1
5549	1
555	3
556	3
5561	3
5562	3
5569	1
557	2
5577	1
558	2
5582	1
5586	1
559	2
5593	1
5594	1
5596	1
5598	1
560	2
5602	1
5605	2
56	41
561	2
5615	1
5617	1
562	2
5626	1
5628	1
5630	1
563	1
5640	1
564	1
5647	1
565	1
5652	1
5660	1
566	3
5661	1
5666	1
567	2
5673	1
5674	1
5675	1
5677	1
5678	1
5679	1
568	1
5689	1
569	1
5696	1
570	2
57	32
571	4
5711	1
5714	1
5715	1
5718	1
572	1
573	2
5731	1
5736	1
574	3
5743	1
5744	1
5745	1
5747	2
575	5
5762	1
5765	1
5768	1
5769	2
5770	1
577	1
5771	1
5772	1
5775	1
578	1
579	1
580	3
58	32
5810	1
581	3
5811	1
5813	1
582	2
5828	1
5829	1
583	3
584	2
5843	1
585	3
5855	2
5860	1
586	2
5868	1
5869	2
587	3
5878	1
588	1
589	4
590	2
5902	1
5906	1
59	31
591	3
5914	1
5915	2
5916	1
592	3
593	3
5933	1
5940	1
594	2
5949	1
595	1
5957	1
5968	1
5970	1
597	1
5972	1
5974	1
5980	1
598	1
5982	1
5985	1
599	2
5993	2
600	2
6004	1
6009	1
60	29
601	3
6020	1
602	3
6029	1
603	2
6032	1
6039	1
604	3
605	2
6054	1
6060	1
606	1
6062	1
6069	2
607	3
6073	1
6074	1
6076	1
6077	1
608	2
6091	1
6	677
61	21
6110	1
611	2
6118	1
6120	1
612	1
6125	1
613	2
6132	1
6134	1
614	1
6142	3
6146	1
6148	1
615	1
6151	1
6152	1
6153	1
616	3
6161	1
6162	2
6163	1
617	1
6172	1
6179	2
6180	1
618	3
619	1
6194	1
620	1
6201	1
6208	1
6209	1
62	24
621	3
6214	1
6217	1
6219	1
6220	1
622	4
6225	1
6227	1
6230	1
623	1
6232	1
6233	1
624	1
6244	1
625	3
626	2
6261	1
6272	2
6274	1
628	1
6288	1
629	1
6294	1
6297	1
630	2
6306	1
63	17
631	1
6311	1
6319	2
632	2
6322	1
6323	1
6334	1
634	3
6347	3
6349	1
635	4
636	2
6377	1
6380	1
638	4
6384	1
6385	1
6388	1
6389	1
639	1
6392	1
6393	1
6397	2
640	1
6409	1
64	20
6410	1
641	2
6420	1
642	1
6430	1
643	1
6434	1
6439	1
644	2
6447	1
645	3
646	1
6462	1
6465	1
647	2
6472	1
6474	1
648	2
649	1
6499	2
6500	2
650	2
6502	1
65	20
6513	1
6516	1
652	2
6524	1
6527	1
653	3
6538	1
6540	1
654	3
6545	1
6549	1
655	2
6553	1
656	1
6567	1
657	2
6577	1
6578	1
658	2
6582	2
6583	1
6586	1
659	1
6595	1
6599	1
660	2
66	29
661	4
6615	1
662	3
6623	1
663	3
6632	1
664	2
6644	1
6645	1
6646	1
665	3
6651	1
6652	1
6653	1
666	2
6667	1
6670	2
667	3
6672	1
6673	1
6674	1
6687	1
6689	1
669	3
6694	1
6696	1
6698	1
670	2
6705	1
67	19
671	2
6712	1
672	2
6725	1
6728	1
6729	1
673	1
6735	1
674	1
675	2
6755	1
6759	1
676	2
6762	1
6770	1
677	1
678	1
6781	1
6782	1
679	1
6796	1
6799	1
680	1
6804	2
68	15
6811	2
6812	2
6815	1
682	3
6825	1
683	2
6833	1
6834	1
684	2
6842	2
685	3
6852	1
6854	1
686	1
6861	1
6865	1
6870	1
6877	1
688	4
6881	2
6883	1
6889	1
689	2
6893	1
6896	1
690	1
69	15
691	7
692	3
6927	1
6929	1
693	2
6931	1
6932	1
694	1
6949	1
6950	1
696	1
6961	1
6962	1
697	2
6975	1
698	1
6984	1
6986	1
699	3
6992	1
700	1
7003	1
7005	1
70	17
701	1
7018	1
702	3
703	3
704	2
705	2
7060	1
706	1
707	1
708	1
7082	1
7083	1
709	1
7094	1
7	927
7100	1
710	1
7102	1
7103	1
7104	1
7108	1
71	18
711	2
7119	1
712	1
7122	1
7129	1
713	1
7140	1
714	1
7143	2
715	5
7152	1
7160	1
716	1
717	2
7172	1
718	2
7181	1
719	1
7192	1
720	2
72	26
721	2
722	4
723	3
724	1
7246	1
725	2
7259	1
7260	1
726	1
7264	1
727	3
728	3
7288	1
729	1
7295	1
7298	1
730	1
73	25
731	1
7314	1
732	1
7324	2
733	1
7331	1
7336	1
734	2
7346	1
735	3
7351	1
7360	1
736	1
737	1
7379	1
738	2
7389	1
740	1
7403	1
7406	1
74	21
741	2
7412	1
7419	1
742	1
7428	2
743	1
7439	1
744	1
7441	1
7446	1
7457	1
746	4
747	1
748	1
7484	1
749	1
7491	1
750	3
7501	1
7505	1
7507	1
7508	1
75	21
7510	1
752	1
7525	1
7530	1
754	2
7547	1
755	1
7551	1
7553	1
756	1
7568	1
757	1
758	1
7587	1
759	1
7596	1
760	2
76	20
762	1
7621	1
7625	1
763	2
7632	1
7636	1
7637	1
7639	1
764	1
7642	1
7644	1
7653	1
7654	1
7655	1
7660	1
766	2
7677	1
7679	1
769	2
7693	1
770	2
7703	1
77	22
771	3
7713	1
772	2
7725	1
773	2
7739	1
7744	2
7747	1
775	4
7756	2
776	2
7770	1
7779	1
7790	1
7791	1
780	1
78	24
781	2
7815	1
782	1
7823	1
7824	1
783	3
784	1
7847	1
785	1
7858	1
786	2
7861	1
787	1
7879	1
7880	1
788	1
789	1
7898	1
790	1
7909	1
79	28
791	3
7914	1
7918	1
792	2
793	4
7945	1
7950	1
796	3
7969	1
797	2
7973	1
7975	1
7978	1
798	2
7988	1
799	2
7991	1
7999	1
800	1
8007	1
8008	1
80	1492
801	1
8018	1
8020	1
802	3
803	1
8039	1
8040	1
804	3
8045	1
805	4
8053	1
8059	1
806	3
807	3
808	1
809	4
8095	1
8	607
810	3
8103	1
81	23
811	1
8120	1
812	2
813	4
815	1
816	1
8161	1
817	3
818	1
8189	1
819	3
8191	1
8192	1
820	1
8202	1
82	23
821	2
8213	1
8224	1
823	3
8232	1
8237	1
824	2
825	1
826	1
8268	1
8269	1
827	5
8277	1
828	2
829	5
830	2
8302	1
8306	1
83	23
8318	1
8319	1
832	3
8321	1
833	3
834	1
8346	2
835	1
836	3
837	1
8376	1
8380	1
838	1
8381	1
8386	1
8392	2
8396	1
840	2
84	29
841	1
8412	1
8416	1
842	1
8423	1
8429	1
843	1
844	1
8446	1
8450	1
845	2
8456	1
846	1
8463	1
847	1
8474	1
848	2
8489	1
849	2
8500	1
850	1
8504	1
8509	1
85	19
851	1
852	4
853	3
8532	1
854	2
8544	1
855	4
8552	1
8556	1
856	1
8564	1
857	3
8571	1
8578	1
859	2
8606	1
86	23
861	1
8620	1
862	2
8621	1
8628	1
8633	1
8635	1
8639	1
864	1
865	1
8658	1
866	1
867	4
868	2
8686	1
869	2
87	26
871	1
872	1
8722	1
8726	1
8733	1
8740	1
874	2
875	1
8751	1
8758	1
8770	1
878	3
8787	1
8789	1
879	2
8793	1
8800	1
880	2
88	22
881	2
882	3
8823	1
8828	1
883	1
8834	1
8837	1
884	3
8841	1
8842	1
8847	2
885	3
8853	1
8858	1
8861	1
8863	1
8865	1
8870	1
887	2
888	2
889	2
8891	1
890	3
89	15
891	1
8916	1
8926	1
893	1
8931	1
8935	1
8938	1
894	3
8943	1
895	4
8952	2
896	4
8966	1
897	2
8978	1
898	1
8984	1
8989	1
899	1
8998	1
900	1
90	20
901	1
902	2
903	3
904	1
905	2
9051	1
9060	1
906	4
9068	1
9069	1
9071	1
9075	1
909	1
9094	1
9096	2
9	515
9100	1
910	1
91	19
911	2
912	1
9125	1
9128	1
9129	2
913	2
9148	1
9150	3
916	2
917	1
918	2
9192	1
920	4
9204	1
9208	1
92	25
921	4
922	3
923	1
9238	1
924	2
9241	2
9250	2
925	1
9255	1
9256	1
9260	1
926	2
9262	1
927	1
9277	1
9278	2
928	2
9282	1
929	1
930	4
93	16
931	1
9314	1
932	2
933	5
934	1
935	1
9355	1
9358	1
936	1
9362	1
9364	1
9369	1
937	1
9380	1
938	1
939	2
9396	2
940	1
94	23
941	1
9419	1
942	3
943	1
9434	1
9439	1
944	2
945	4
946	1
947	1
9489	1
9490	1
949	2
950	5
95	24
951	1
9518	1
952	1
9525	1
9526	1
9528	1
953	1
954	3
9541	1
9547	1
955	1
9558	2
956	2
957	2
9571	1
958	1
9582	1
959	4
960	1
9602	1
9606	1
96	28
9610	1
961	1
9613	1
9619	1
9637	1
964	2
9647	1
9655	1
9659	1
966	2
9667	1
967	3
9679	2
968	1
9687	1
969	2
9696	1
9697	1
9699	1
970	4
9705	1
97	22
971	2
9713	1
9714	1
9715	1
972	1
9724	2
9725	1
9731	1
9732	1
9738	1
974	2
975	2
9752	1
9755	1
9756	1
976	3
9769	1
977	5
979	2
98	29
981	2
982	3
9824	2
983	2
9834	1
984	3
985	1
9852	1
9854	1
986	3
9867	1
987	1
9873	1
988	1
9884	1
9888	1
989	2
990	3
9907	1
99	20
991	4
992	3
9924	1
9931	1
9936	1
994	3
9945	1
9946	1
9947	1
9950	1
995	3
9953	1
9957	1
996	2
9961	1
9964	1
997	1
9973	1
9977	1
9980	2
998	1
9981	1
9983	1
9985	1
999	2
9991	1
9998	1
Age	1
Attrition	1
BusinessTravel	1
DailyRate	1
Department	1
DistanceFromHome	1
Education	1
EducationField	1
EmployeeCount	1
EmployeeNumber	1
EnvironmentSatisfaction	1
Gender	1
HourlyRate	1
Ind1000	1
Ind100	1
Ind1001	1
Ind1002	1
Ind1003	1
Ind1004	1
Ind1005	1
Ind1006	1
Ind1007	1
Ind1008	1
Ind1009	1
Ind10	1
Ind1010	1
Ind101	1
Ind1011	1
Ind1012	1
Ind1013	1
Ind1014	1
Ind1015	1
Ind1016	1
Ind1017	1
Ind1018	1
Ind1019	1
Ind1020	1
Ind102	1
Ind1021	1
Ind1022	1
Ind1023	1
Ind1024	1
Ind1025	1
Ind1026	1
Ind1027	1
Ind1028	1
Ind1029	1
Ind1030	1
Ind103	1
Ind1031	1
Ind1032	1
Ind1033	1
Ind1034	1
Ind1035	1
Ind1036	1
Ind1037	1
Ind1038	1
Ind1039	1
Ind1040	1
Ind104	1
Ind1041	1
Ind1042	1
Ind1043	1
Ind1044	1
Ind1045	1
Ind1046	1
Ind1047	1
Ind1048	1
Ind1049	1
Ind1050	1
Ind105	1
Ind1051	1
Ind1052	1
Ind1053	1
Ind1054	1
Ind1055	1
Ind1056	1
Ind1057	1
Ind1058	1
Ind1059	1
Ind1060	1
Ind106	1
Ind1061	1
Ind1062	1
Ind1063	1
Ind1064	1
Ind1065	1
Ind1066	1
Ind1067	1
Ind1068	1
Ind1069	1
Ind1070	1
Ind107	1
Ind1071	1
Ind1072	1
Ind1073	1
Ind1074	1
Ind1075	1
Ind1076	1
Ind1077	1
Ind1078	1
Ind1079	1
Ind1080	1
Ind108	1
Ind1081	1
Ind1082	1
Ind1083	1
Ind1084	1
Ind1085	1
Ind1086	1
Ind1087	1
Ind1088	1
Ind1089	1
Ind1090	1
Ind109	1
Ind1091	1
Ind1092	1
Ind1093	1
Ind1094	1
Ind1095	1
Ind1096	1
Ind1097	1
Ind1098	1
Ind1099	1
Ind1	1
Ind1100	1
Ind110	1
Ind1101	1
Ind1102	1
Ind1103	1
Ind1104	1
Ind1105	1
Ind1106	1
Ind1107	1
Ind1108	1
Ind1109	1
Ind11	1
Ind1110	1
Ind111	1
Ind1111	1
Ind1112	1
Ind1113	1
Ind1114	1
Ind1115	1
Ind1116	1
Ind1117	1
Ind1118	1
Ind1119	1
Ind1120	1
Ind112	1
Ind1121	1
Ind1122	1
Ind1123	1
Ind1124	1
Ind1125	1
Ind1126	1
Ind1127	1
Ind1128	1
Ind1129	1
Ind1130	1
Ind113	1
Ind1131	1
Ind1132	1
Ind1133	1
Ind1134	1
Ind1135	1
Ind1136	1
Ind1137	1
Ind1138	1
Ind1139	1
Ind1140	1
Ind114	1
Ind1141	1
Ind1142	1
Ind1143	1
Ind1144	1
Ind1145	1
Ind1146	1
Ind1147	1
Ind1148	1
Ind1149	1
Ind1150	1
Ind115	1
Ind1151	1
Ind1152	1
Ind1153	1
Ind1154	1
Ind1155	1
Ind1156	1
Ind1157	1
Ind1158	1
Ind1159	1
Ind1160	1
Ind116	1
Ind1161	1
Ind1162	1
Ind1163	1
Ind1164	1
Ind1165	1
Ind1166	1
Ind1167	1
Ind1168	1
Ind1169	1
Ind1170	1
Ind117	1
Ind1171	1
Ind1172	1
Ind1173	1
Ind1174	1
Ind1175	1
Ind1176	1
Ind1177	1
Ind1178	1
Ind1179	1
Ind1180	1
Ind118	1
Ind1181	1
Ind1182	1
Ind1183	1
Ind1184	1
Ind1185	1
Ind1186	1
Ind1187	1
Ind1188	1
Ind1189	1
Ind1190	1
Ind119	1
Ind1191	1
Ind1192	1
Ind1193	1
Ind1194	1
Ind1195	1
Ind1196	1
Ind1197	1
Ind1198	1
Ind1199	1
Ind1200	1
Ind120	1
Ind1201	1
Ind1202	1
Ind1203	1
Ind1204	1
Ind1205	1
Ind1206	1
Ind1207	1
Ind1208	1
Ind1209	1
Ind12	1
Ind1210	1
Ind121	1
Ind1211	1
Ind1212	1
Ind1213	1
Ind1214	1
Ind1215	1
Ind1216	1
Ind1217	1
Ind1218	1
Ind1219	1
Ind1220	1
Ind122	1
Ind1221	1
Ind1222	1
Ind1223	1
Ind1224	1
Ind1225	1
Ind1226	1
Ind1227	1
Ind1228	1
Ind1229	1
Ind1230	1
Ind123	1
Ind1231	1
Ind1232	1
Ind1233	1
Ind1234	1
Ind1235	1
Ind1236	1
Ind1237	1
Ind1238	1
Ind1239	1
Ind1240	1
Ind124	1
Ind1241	1
Ind1242	1
Ind1243	1
Ind1244	1
Ind1245	1
Ind1246	1
Ind1247	1
Ind1248	1
Ind1249	1
Ind1250	1
Ind125	1
Ind1251	1
Ind1252	1
Ind1253	1
Ind1254	1
Ind1255	1
Ind1256	1
Ind1257	1
Ind1258	1
Ind1259	1
Ind1260	1
Ind126	1
Ind1261	1
Ind1262	1
Ind1263	1
Ind1264	1
Ind1265	1
Ind1266	1
Ind1267	1
Ind1268	1
Ind1269	1
Ind1270	1
Ind127	1
Ind1271	1
Ind1272	1
Ind1273	1
Ind1274	1
Ind1275	1
Ind1276	1
Ind1277	1
Ind1278	1
Ind1279	1
Ind1280	1
Ind128	1
Ind1281	1
Ind1282	1
Ind1283	1
Ind1284	1
Ind1285	1
Ind1286	1
Ind1287	1
Ind1288	1
Ind1289	1
Ind1290	1
Ind129	1
Ind1291	1
Ind1292	1
Ind1293	1
Ind1294	1
Ind1295	1
Ind1296	1
Ind1297	1
Ind1298	1
Ind1299	1
Ind1300	1
Ind130	1
Ind1301	1
Ind1302	1
Ind1303	1
Ind1304	1
Ind1305	1
Ind1306	1
Ind1307	1
Ind1308	1
Ind1309	1
Ind13	1
Ind1310	1
Ind131	1
Ind1311	1
Ind1312	1
Ind1313	1
Ind1314	1
Ind1315	1
Ind1316	1
Ind1317	1
Ind1318	1
Ind1319	1
Ind1320	1
Ind132	1
Ind1321	1
Ind1322	1
Ind1323	1
Ind1324	1
Ind1325	1
Ind1326	1
Ind1327	1
Ind1328	1
Ind1329	1
Ind1330	1
Ind133	1
Ind1331	1
Ind1332	1
Ind1333	1
Ind1334	1
Ind1335	1
Ind1336	1
Ind1337	1
Ind1338	1
Ind1339	1
Ind1340	1
Ind134	1
Ind1341	1
Ind1342	1
Ind1343	1
Ind1344	1
Ind1345	1
Ind1346	1
Ind1347	1
Ind1348	1
Ind1349	1
Ind1350	1
Ind135	1
Ind1351	1
Ind1352	1
Ind1353	1
Ind1354	1
Ind1355	1
Ind1356	1
Ind1357	1
Ind1358	1
Ind1359	1
Ind1360	1
Ind136	1
Ind1361	1
Ind1362	1
Ind1363	1
Ind1364	1
Ind1365	1
Ind1366	1
Ind1367	1
Ind1368	1
Ind1369	1
Ind1370	1
Ind137	1
Ind1371	1
Ind1372	1
Ind1373	1
Ind1374	1
Ind1375	1
Ind1376	1
Ind1377	1
Ind1378	1
Ind1379	1
Ind1380	1
Ind138	1
Ind1381	1
Ind1382	1
Ind1383	1
Ind1384	1
Ind1385	1
Ind1386	1
Ind1387	1
Ind1388	1
Ind1389	1
Ind1390	1
Ind139	1
Ind1391	1
Ind1392	1
Ind1393	1
Ind1394	1
Ind1395	1
Ind1396	1
Ind1397	1
Ind1398	1
Ind1399	1
Ind1400	1
Ind140	1
Ind1401	1
Ind1402	1
Ind1403	1
Ind1404	1
Ind1405	1
Ind1406	1
Ind1407	1
Ind1408	1
Ind1409	1
Ind14	1
Ind1410	1
Ind141	1
Ind1411	1
Ind1412	1
Ind1413	1
Ind1414	1
Ind1415	1
Ind1416	1
Ind1417	1
Ind1418	1
Ind1419	1
Ind1420	1
Ind142	1
Ind1421	1
Ind1422	1
Ind1423	1
Ind1424	1
Ind1425	1
Ind1426	1
Ind1427	1
Ind1428	1
Ind1429	1
Ind1430	1
Ind143	1
Ind1431	1
Ind1432	1
Ind1433	1
Ind1434	1
Ind1435	1
Ind1436	1
Ind1437	1
Ind1438	1
Ind1439	1
Ind1440	1
Ind144	1
Ind1441	1
Ind1442	1
Ind1443	1
Ind1444	1
Ind1445	1
Ind1446	1
Ind1447	1
Ind1448	1
Ind1449	1
Ind1450	1
Ind145	1
Ind1451	1
Ind1452	1
Ind1453	1
Ind1454	1
Ind1455	1
Ind1456	1
Ind1457	1
Ind1458	1
Ind1459	1
Ind1460	1
Ind146	1
Ind1461	1
Ind1462	1
Ind1463	1
Ind1464	1
Ind1465	1
Ind1466	1
Ind1467	1
Ind1468	1
Ind1469	1
Ind1470	1
Ind147	1
Ind148	1
Ind149	1
Ind150	1
Ind15	1
Ind151	1
Ind152	1
Ind153	1
Ind154	1
Ind155	1
Ind156	1
Ind157	1
Ind158	1
Ind159	1
Ind160	1
Ind16	1
Ind161	1
Ind162	1
Ind163	1
Ind164	1
Ind165	1
Ind166	1
Ind167	1
Ind168	1
Ind169	1
Ind170	1
Ind17	1
Ind171	1
Ind172	1
Ind173	1
Ind174	1
Ind175	1
Ind176	1
Ind177	1
Ind178	1
Ind179	1
Ind180	1
Ind18	1
Ind181	1
Ind182	1
Ind183	1
Ind184	1
Ind185	1
Ind186	1
Ind187	1
Ind188	1
Ind189	1
Ind190	1
Ind19	1
Ind191	1
Ind192	1
Ind193	1
Ind194	1
Ind195	1
Ind196	1
Ind197	1
Ind198	1
Ind199	1
Ind200	1
Ind20	1
Ind201	1
Ind202	1
Ind203	1
Ind204	1
Ind205	1
Ind206	1
Ind207	1
Ind208	1
Ind209	1
Ind2	1
Ind210	1
Ind21	1
Ind211	1
Ind212	1
Ind213	1
Ind214	1
Ind215	1
Ind216	1
Ind217	1
Ind218	1
Ind219	1
Ind220	1
Ind22	1
Ind221	1
Ind222	1
Ind223	1
Ind224	1
Ind225	1
Ind226	1
Ind227	1
Ind228	1
Ind229	1
Ind230	1
Ind23	1
Ind231	1
Ind232	1
Ind233	1
Ind234	1
Ind235	1
Ind236	1
Ind237	1
Ind238	1
Ind239	1
Ind240	1
Ind24	1
Ind241	1
Ind242	1
Ind243	1
Ind244	1
Ind245	1
Ind246	1
Ind247	1
Ind248	1
Ind249	1
Ind250	1
Ind25	1
Ind251	1
Ind252	1
Ind253	1
Ind254	1
Ind255	1
Ind256	1
Ind257	1
Ind258	1
Ind259	1
Ind260	1
Ind26	1
Ind261	1
Ind262	1
Ind263	1
Ind264	1
Ind265	1
Ind266	1
Ind267	1
Ind268	1
Ind269	1
Ind270	1
Ind27	1
Ind271	1
Ind272	1
Ind273	1
Ind274	1
Ind275	1
Ind276	1
Ind277	1
Ind278	1
Ind279	1
Ind280	1
Ind28	1
Ind281	1
Ind282	1
Ind283	1
Ind284	1
Ind285	1
Ind286	1
Ind287	1
Ind288	1
Ind289	1
Ind290	1
Ind29	1
Ind291	1
Ind292	1
Ind293	1
Ind294	1
Ind295	1
Ind296	1
Ind297	1
Ind298	1
Ind299	1
Ind300	1
Ind30	1
Ind301	1
Ind302	1
Ind303	1
Ind304	1
Ind305	1
Ind306	1
Ind307	1
Ind308	1
Ind309	1
Ind3	1
Ind310	1
Ind31	1
Ind311	1
Ind312	1
Ind313	1
Ind314	1
Ind315	1
Ind316	1
Ind317	1
Ind318	1
Ind319	1
Ind320	1
Ind32	1
Ind321	1
Ind322	1
Ind323	1
Ind324	1
Ind325	1
Ind326	1
Ind327	1
Ind328	1
Ind329	1
Ind330	1
Ind33	1
Ind331	1
Ind332	1
Ind333	1
Ind334	1
Ind335	1
Ind336	1
Ind337	1
Ind338	1
Ind339	1
Ind340	1
Ind34	1
Ind341	1
Ind342	1
Ind343	1
Ind344	1
Ind345	1
Ind346	1
Ind347	1
Ind348	1
Ind349	1
Ind350	1
Ind35	1
Ind351	1
Ind352	1
Ind353	1
Ind354	1
Ind355	1
Ind356	1
Ind357	1
Ind358	1
Ind359	1
Ind360	1
Ind36	1
Ind361	1
Ind362	1
Ind363	1
Ind364	1
Ind365	1
Ind366	1
Ind367	1
Ind368	1
Ind369	1
Ind370	1
Ind37	1
Ind371	1
Ind372	1
Ind373	1
Ind374	1
Ind375	1
Ind376	1
Ind377	1
Ind378	1
Ind379	1
Ind380	1
Ind38	1
Ind381	1
Ind382	1
Ind383	1
Ind384	1
Ind385	1
Ind386	1
Ind387	1
Ind388	1
Ind389	1
Ind390	1
Ind39	1
Ind391	1
Ind392	1
Ind393	1
Ind394	1
Ind395	1
Ind396	1
Ind397	1
Ind398	1
Ind399	1
Ind400	1
Ind40	1
Ind401	1
Ind402	1
Ind403	1
Ind404	1
Ind405	1
Ind406	1
Ind407	1
Ind408	1
Ind409	1
Ind4	1
Ind410	1
Ind41	1
Ind411	1
Ind412	1
Ind413	1
Ind414	1
Ind415	1
Ind416	1
Ind417	1
Ind418	1
Ind419	1
Ind420	1
Ind42	1
Ind421	1
Ind422	1
Ind423	1
Ind424	1
Ind425	1
Ind426	1
Ind427	1
Ind428	1
Ind429	1
Ind430	1
Ind43	1
Ind431	1
Ind432	1
Ind433	1
Ind434	1
Ind435	1
Ind436	1
Ind437	1
Ind438	1
Ind439	1
Ind440	1
Ind44	1
Ind441	1
Ind442	1
Ind443	1
Ind444	1
Ind445	1
Ind446	1
Ind447	1
Ind448	1
Ind449	1
Ind450	1
Ind45	1
Ind451	1
Ind452	1
Ind453	1
Ind454	1
Ind455	1
Ind456	1
Ind457	1
Ind458	1
Ind459	1
Ind460	1
Ind46	1
Ind461	1
Ind462	1
Ind463	1
Ind464	1
Ind465	1
Ind466	1
Ind467	1
Ind468	1
Ind469	1
Ind470	1
Ind47	1
Ind471	1
Ind472	1
Ind473	1
Ind474	1
Ind475	1
